query_id,query_text,query_language,query_type,expected_files,chunk_id,document_id,title,issuer,jurisdiction,language,local_file_path,source_url,page_reference,section_reference,lexical_rank,semantic_rank,hybrid_rank,chunk_text,human_label,reviewer_note
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,2fbf5511-ce73-5c56-9573-76bae8f52928,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 40,,,2,3,"curity, the lower the threshold for
acquisitions to be screened. These screenings
apply in a non-discriminatory manner to all
third-country investors.
Chinese direct investments pose particular
challenges for us owing to the political and eco-
nomic circumstances in the country of origin.
The Military-Civil Fusion policy pursued by the
Chinese Government is particularly critical in
this context as civilian corporate interests and
the development of military capabilities can no
longer be clearly distinguished from one another.
Direct investments by Chinese companies abroad
open up access to markets and technologies. This
must not lead to any risks for Germany’s public
order and security, e. g. owing to the drain of
technologies that are sensitive in terms of securi-
ty. This is playing a role especially in the context
of advanced and fundamental technologies.
Thanks to investment screening, we are protect-
ing independence in areas critical to security and
to supplying the population, safeguarding the
defence capability of Germany and its alliance
partners and strengthening the technological
sovereignty of Germany and the EU. Fields of",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,ec4e43fa-c324-539a-8b5d-8701c617e1ca,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 49,,2,,4,"5. Internat Ional cooperat Ion
49
5.1.  Global partnerships
Coordination with Germany’s closest partners
is fundamental to our foreign policy; this also
applies to our policy-making with and vis-à-vis
China. Both the transatlantic alliance and the
close partnership built on trust with the United
States, including in the G7, is of tremendous im-
portance for the EU and for Germany.
Global partnerships begin in Germany’s immedi-
ate neighbourhood: We maintain especially close
and manifold ties with the countries of the West-
ern Balkans and Eastern Europe. Matters that are
important for the countries of the Western Bal-
kans and Eastern Europe deserve attention, also
because they present an opportunity for China
to expand its capability to exert influence. The
Federal Government expects these countries, as
they draw closer to EU membership, to increas-
ingly bring their foreign and security policies in
line with EU policy.
It is a key aim of the European Union for Africa
to be prosperous, peaceful and resilient. The EU
is Africa’s largest trading partner, and the EU’s
total foreign investment in Africa is more than
sixfold that of China. At the same time, China",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,14e31da2-5374-5c65-85f2-80afcf1cf788,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 43,,,3,5,"4. stren Gthen InG Germany and the eu
43
communications, Post and Railway will publish
a list of critical functions for the energy sector in
2023. We will swiftly conduct an assessment of
the effectiveness of the regulations to date and, if
necessary, amend the respective legislation.
There is still no corresponding regulation for
non-IT products. In order to close this loophole,
we are looking to enter into a dialogue on how
we can protect critical infrastructures as a whole
as quickly and effectively as possible against
the influence and dependencies of question-
able producers from abroad. The business sector
should only be burdened to the extent necessary
in this regard.
Public procurements must also be subjected to
intensive scrutiny for potential security risks.
4.9.  Resilience to interference
The Federal Government considers strengthen-
ing our resilience against hybrid threats in the
spheres of politics, business, science and research
and society to be a task for our entire govern-
ment, as well as for society as a whole. Espionage
activities targeting Germany continue to increase,
particularly in cyberspace. We take decisive action",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,e02eb6ee-d12b-5438-b68a-bec0f4a4b797,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 40,,3,,6,"4. stren Gthen InG Germany and the eu
40
4.6.  Dealing with investments
With the Regulation establishing a framework
for the screening of foreign direct investments, a
legal framework for screening foreign direct
investments was created in the EU in 2019. This
Regulation envisages a cooperation mechanism
between the member states and the European
Commission. Its objective is to uphold the prin-
ciple of the freedom of foreign trade as well as
the EU’s openness for foreign direct investments
while preserving security interests in the process.
Germany’s investment screening operates within
this framework. The Federal Government may
impose conditions on or prohibit the acquisi-
tion of or holdings in domestic companies. The
decisive consideration here is whether there is
a foreseeable impairment of the public order
or security of the Federal Republic of Germany
or the EU or of essential German security in-
terests. The more important the sector affect-
ed by an investment project is for the public
order or security, the lower the threshold for
acquisitions to be screened. These screenings
apply in a non-discriminatory manner to all
third-country investors.",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,8e2401a8-c8a6-50dd-95ba-8649c60e88f2,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 25,,,4,7,"restricted
market access and investment opportunities,
exclusion from public procurement, and unequal
competition e. g. through public subsidies, reg-
ulatory discrimination, forced knowledge and
technology transfer and insufficient protec-
tion for intellectual property rights, including
product piracy. Some of these practices do not
comply with WTO legislation. This is a particular
challenge for small and medium-sized enter-
prises from Germany. The Federal Government
will continue to call on the Chinese side to make
comprehensive structural improvements to the
market environment. The Federal Government is
providing political support to German com-
panies to help them deal with these forms of
discrimination.
We will continue the Chinese-German Economic
Advisory Committee.
European companies have very limited access
to public procurement in China, while Europe’s
procurement market is open to Chinese firms.
We are thus calling on China to accede to the
WTO Agreement on Government Procurement on
the basis of an ambitious offer from the Chinese
side. The EU’s Instrument for International Pro-
curement, which entered into force in summer",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,bc8d9ebf-ecfc-51cd-b94f-0e71e2cd93a2,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 10,,4,,8,"1. Introduct Ion
10
1.3.  Partner, competitor, systemic rival
China exerts a crucial influence on all key issues
relating to our world order. The Federal Govern-
ment is seeking to cooperate with China, partic-
ularly as an essential actor in solving key global
challenges. China is the biggest emitter of CO2
worldwide. It will not be possible to overcome
the climate crisis without China. Its actions are
decisive for the preservation of biological diversi-
ty and the environment. At the same time, China
is the biggest producer of renewable energies.
The Federal Government is encouraging China
to live up to its global responsibility as China’s
climate and environmental policy decisions have
an impact on the entire world.
China can be a crucial actor in sustainable de-
velopment, global health and the prevention
of pandemics, as well as for the provision of
further global public goods. The Federal Gov-
ernment will seize the opportunities afforded
by cooperation.
Economic and trade relations remain an im-
portant element of bilateral cooperation with
China. The Federal Government is committed to
ensuring that this cooperation becomes fairer,",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,039eb875-177b-51af-a632-e914c288f216,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 49,,5,,9,"he EU
is Africa’s largest trading partner, and the EU’s
total foreign investment in Africa is more than
sixfold that of China. At the same time, China
is very active in Africa and its influence on the
continent is growing steadily. Europe’s neigh-
bouring continent is a key target region for Eu-
ropean infrastructure investment in the context
of the Global Gateway initiative and the Part-
nership for Global Infrastructure and Investment
(PGII) of the G7.
In the Gulf region, the countries of the Middle
East and the Horn of Africa, we are carefully
watching as China increases, among other things,
both its economic activity and military presence
and intensifies its relations with Iran. We cooper-
ate with China in areas where we share inter-
ests – e. g. when it comes to dealing with Iran’s
nuclear programme.
Central Asia is a bridge between Europe and
China, Russia and the Middle East. It must be
ensured that the Central Asian states maintain
their sovereignty, security and leeway in foreign
policy. For this, the Federal Government actively
supports stronger economic exchange between
the region and Europe.
In recent years, China has significantly increa -",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,f9c2ed91-ca0e-58e1-b488-198cf78e2e87,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 40,,,5,10,"eguarding the
defence capability of Germany and its alliance
partners and strengthening the technological
sovereignty of Germany and the EU. Fields of
sector-specific investment screening with a low
uptake threshold are particularly important. The
protection of critical infrastructures, which
include telecommunications, data, energy and
transport infrastructure in particular, also plays
an important role.
In the assessment of an expected impairment of
the public order or security, it can also be taken
into account whether this involves a media
company that contributes to public opinion and
which is characterised by a high level of topi-
cality and impact. Investment screening in this
area helps to preserve media pluralism and thus
offers protection against illegitimate interference
in political and democratic processes in Ger-
many and the EU.
The investment strategies of Chinese companies
can change, also in response to our investment
screening measures. Therefore, and owing to the
cross-border dimension of some projects, the
Federal Government will intensify the exchange
with the EU, the US and within the framework
of the G7 in particular. In so doing, we are able",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,3f9ee4a5-dde1-5f90-99b4-11ea556e23da,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 37,,,6,,"rojects with
China in which knowledge drain is likely are
not supported or only supported when suitable
conditions are imposed. We will further devel-
op existing funding regulations for handling
knowledge and patents once the projects have
been completed.
In order to strengthen the European economy
in the digital sphere, the Federal Government
is promoting conditions that foster innovation
(fleshing out the European Chips Act and the
EU’s Artificial Intelligence Act). We are strength-
ening sustainable design and production capac-
ities for highly innovative technologies. We are
building a European open source ecosystem and
are working to achieve the rapid creation of a
Europe-wide mobility data sphere in accordance
with data protection regulations. We are imple-
menting the national Digital Strategy in a swift
and ambitious manner.
In its Made in China 2025 strategy, the Chinese
Government has made it clear that it seeks global
market and technological dominance in sectors
that are very important for Germany and the EU
or in which Germany and the EU long enjoyed
technological dominance. China is promoting
technological development with state funds. In",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,723fe37f-9cfd-537e-b5b9-706a386402f3,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 16,,6,,,"2. Germany’s strate Gy on c h I na as part of the jo I nt eu pol Icy on c h I na
16
A successful approach to China requires Europe
as a whole to bring its influence to bear. The
Federal Government is thus aligning its policy
on China with that of Europe’s. This policy is
embedded in the aims and principles of the EU’s
common policy on China and based on constant
close coordination with EU partners. We regard
this German strategy document as a means of
enhancing a coherent European policy on China.
Most aspects of Germany’s relations with China
have both a bilateral and a European dimension.
We are pursuing our interests in accordance with
the EU’s objectives. Closer coordination with
EU partners fosters a pan-European approach;
it also, for example, facilitates joint action by EU
member states in multilateral forums.
Germany’s bilateral talks with China are also
intended to complement and reinforce our EU
partners’ talks. The Federal Government will
continue to make it clear that it cannot be a ne-
gotiating partner for China on matters for which
the EU is responsible.
German-Chinese meetings and intergovern-
mental consultations are also an opportu-",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,04c642ea-f6e2-5a32-883d-0d2953862958,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 41,,,7,,"clarity
for the private sector with regard to our com-
mon objectives. We will, moreover, continue to
coordinate our efforts with our partners, share
lessons learned and endeavour, wherever this is
feasible, to harmonise our approaches in order to
achieve the greatest possible effectiveness.
4.7.  Export controls
The Federal Government’s export controls pro-
mote national and international security as well
as the protection of human rights around the
world. The Federal Government will continue to
narrowly interpret the EU arms embargo against
China, which has been in place since 1989. The
object of export controls with regard to China are
primarily exports of dual-use goods.
Export controls are intended to ensure that
goods and technologies from Germany that
are subject to authorisation do not encourage
systematic human rights violations in China,
exacerbate repression in the country, promote
the proliferation of weapons of mass destruction
or support further military rearmament. We are
also taking China’s Military-Civil Fusion policy
into account in this regard.",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,f5c3b9a6-c981-51cf-9876-4fe9e75dcfcf,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 9,,7,,,"1. Introduct Ion
9
1.2.  Aims of the Strategy on China
China has changed. As a result of this and Chi-
na’s political decisions, we need to change our
approach to China. The Federal Government
will, together in Europe and with international
partners, define new parameters under which
Germany’s interests will be upheld in its coop-
eration with China, while living up to our global
responsibility.
This strategy for our approach to China and the
challenges arising from China comprises three
dimensions: bilateral relations with China,
strengthening Germany and the EU, and interna-
tional cooperation.
Its aims are as follows:
• to present the Federal Government’s views on the status of and prospects for rela-
tions with China;
• to enable the Federal Government to assert our values and interests more effectively
in the complex relationship with China;
• to present means and instruments by which the Federal Government can work with
China, without endangering Germany’s free and democratic way of life, our sover-
eignty and prosperity, as well as our security and partnerships with others;
• to provide the framework within which our Federal Ministries can give coherence to",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,8bcc526b-8620-5c57-b908-5629d372129a,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 26,,,8,,"e CO2 emissions.
Numerous permits for new coal-fired  power
plants are continuing to be issued in China.
Despite announcing that it does not intend to
finance any new coal-fired power plants overseas,
China remains the world’s biggest financer of
coal also abroad. The Federal Government there-
fore intends to conduct an intensive dialogue
with China on phasing out coal. Moreover, we
are seeking an exchange with China on how cli-
mate protection measures can be designed in a
socially just way.
Climate and environmental protection require
cooperation in science and research as well as the
deployment of green technologies around the
world. According to the International Renew-
able Energy Agency (IRENA), China had installed
almost half of the world’s generation capacity in
the area of renewable energies in 2022. China is",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,eb708f2d-1e99-56b5-b27f-969392d822de,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 38,,8,,,"4. stren Gthen InG Germany and the eu
38
4.4.  Risks on the Chinese market
Many German companies have been successfully
doing business in China for decades. With Chi-
na’s economic growth, the share of business with
China in the international business operations of
German companies has increased steadily. The
Chinese market continues to be of great impor-
tance for many companies owing to its share of
the global market, its dynamism and innova-
tiveness and the good cooperation with people
working for German companies in China.
The Dual Circulation  industrial policy strate-
gy sets out objectives that are leading to greater
economic independence for China while at the
same time increasing asymmetrical dependen-
cies abroad. A unilateral reduction of China’s
dependence on German exports is not in Ger-
many’s interests. We are therefore committed to
removing market-distorting and discriminatory
practices in China.
The further China moves away from the norms
and rules of the rulesbased international order,
the more critical dependencies on the Chinese
market, also on the part of individual sectors
or companies, can prove to be a problem. The",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,d2cbef53-a98e-5178-b21e-b2319e543990,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 27,,9,,,"results.
The Federal Government supports the EU’s
Carbon Border Adjustment Mechanism for
carbon dioxide .
China is considered a developing country in
the United Nations Framework Convention
on Climate Change  (UNFCCC). We expect the
world’s second-largest economy to contribute
to climate action in accordance with its means
and responsibility, as agreed in the Paris Agree-
ment and elsewhere. The Federal Government is
calling for credible multilateral commitment on
China’s part and is offering to cooperate in mul-
tilateral processes.
The main priority is the need to persuade China
to pursue more ambitious targets in reducing its
greenhouse gas emissions. China has committed
to ensuring that its CO2 emissions peak before
2030 and that it will achieve carbon neutrality
before 2060. This is not sufficient for keeping to
the 1.5 °C limit; a further scaling up of China’s
climate change targets is what is actually needed.
Together with China, we are working to bring the
negotiations on the new climate finance target
post-2025 to a successful conclusion within the
framework of the UNFCCC. In addition, we are
committed to ensuring that China contributes",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,f89039ef-127e-5fc4-b2aa-cf35108ad25e,af24f08a-4bb9-50db-8e97-4bab00dece2d,European Economic Security Strategy,European Commission and High Representative of the Union for Foreign Affairs and Security Policy,EU,en,phase2_5\eu_economic_security_strategy_2023_en.pdf,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:52023JC0020,Page 6,,,9,,"line with the Council Recommendation of 8 December 2022.
 Risks related to technology security and technology leakage, to be assessed on the basis of
a list of strategic technologies critical for economic security. With regard to the most
sensitive risks, t he Commission will propose  a list of  dual-use technologies for risk
assessment that could be adopted by the Council by September 2023. The list will be based
on narrowly defined and forward-looking criteria such as the enabling and transformative
nature of a technology , the risk of civil military fusion,  and the risk of their misuse for
human rights violations. The priority technologies should be assessed collectively  with
Member States by the end of 2023, with a view to identify ing the relevant protection and
promotion measures.",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,cc190c76-d4f0-507f-824e-4b6f29149364,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 11,,10,,,"1. Introduct Ion
11
China’s conduct and decisions have caused the
elements of rivalry and competition in our
relations to increase in recent years. This has
prompted the Federal Government to recalibrate
its cooperation with China and its approach to
the challenges bound up with this, both bilat-
erally and in the European context. The Federal
Government places its trust in the strength of
Germany’s and Europe’s democratic basic order
and social market economy.
Systemic rivalry with China does not mean that
we cannot cooperate. On the contrary, the Feder-
al Government is seeking to cooperate with Chi-
na on the basis of fair conditions. Cooperation
with China is thus a fundamental element of the
Federal Government’s Strategy on China.
However, the Federal Government never loses
sight of the fact that differences with China
relate to the Chinese Government’s political
actions. With its huge diversity, China has made
great achievements, which are admired also in
Germany. Exchange with Chinese society is
enriching for both Germany and China. Our two
countries are linked by Chinese people in Germa-
ny and Germans in China – be it for short visits,",,
Q12,What restrictions remain for foreign investment in telecommunications and healthcare under China’s 2024 negative list?,en,cross-language,phase2_5/cn_foreign_investment_negative_list_2024.pdf,d4098786-91cd-5d8a-8722-b59ed9255216,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 24,,,10,,"3. BI lateral relat Ions w I th c h I na
24
In 2020, the EU introduced the option of impos-
ing global sanctions for human rights viola-
tions. We support the use of such sanctions in
cases of serious human rights violations, in-
cluding in China.
Respect for human rights is not only a funda-
mental obligation under international law but
also has an economic aspect. No competitive
advantages may be allowed to arise from human
rights violations. China has ratified both of the
International Labour Organization’s fundamen-
tal standards prohibiting forced labour; the com-
prehensive practical application of these stan-
dards is of particular importance to the Federal
Government, which is committed to preventing
products made by forced labour from being sold
on the European internal market. In order to
ensure a level playing field throughout Europe,
we are supporting the EU Directive on Corporate
Sustainability Due Diligence as well as the work
on an EU Regulation banning products made
by forced labour.
Under Germany’s Supply Chain Due Diligence
Act, we oblige companies to assess their cor-
porate relations worldwide in terms of human
rights risks, to undertake prevention and remedi-",,
Q13,2025年稳外资行动方案计划在哪些服务领域扩大开放试点？,zh,direct,phase2_5/cn_foreign_investment_action_plan_2025.html,cb72cb2f-eb87-5671-93c1-045857778973,4ef73b7e-ac82-5b3d-b5ec-ec5b0639f4ad,2025年稳外资行动方案,商务部、国家发展和改革委员会（国务院办公厅转发）,CN,zh,phase2_5\cn_foreign_investment_action_plan_2025.html,https://www.mofcom.gov.cn/zcfb/zgdwjjmywg/art/2025/art_4a3fe49da8854e60ba50b51950e1429d.html,,国务院办公厅关于转发商务部、国家发展改革委《2025年稳外资行动方案》的通知,1,1,1,"国务院办公厅关于转发商务部、国家发展改革委《2025年稳外资行动方案》的通知
首页
>
政策发布
>
中国对外经济贸易文告
来源：中国政府网
类型：转载
分类：政策
2025-04-03 14:31
国务院办公厅关于转发商务部、国家发展改革委《2025年稳外资行动方案》的通知
国办函〔2025〕16号
各省、自治区、直辖市人民政府，国务院各部委、各直属机构：
商务部、国家发展改革委《2025年稳外资行动方案》已经国务院同意，现转发给你们，请认真贯彻落实。
国务院办公厅
2025年2月17日
（稿件来源：中国政府网）
2025年稳外资行动方案
商务部国家发展改革委
外商投资是推进高水平对外开放的重要内容，为发展新质生产力和实现中国式现代化发挥着重要作用。为做好2025年稳外资工作，加大引资稳资力度，现制定如下行动方案。
一、有序扩大自主开放
（一）扩大电信、医疗、教育等领域开放试点。支持试点地区抓好增值电信、生物技术、外商独资医院领域开放试点政策宣贯落实，对相关领域外商洽谈项目开展“专班式”跟踪服务，及时协调解决问题，推动项目尽早落地。适时进一步扩大电信、医疗领域开放试点。研究制定有序扩大教育、文化领域自主开放实施方案，适时对外公布并稳步实施。
（二）落实全面取消制造业领域外资准入限制要求。对于外资准入负面清单之外的领域，严格按照内外资一致的原则对外资准入实施管理。修订市场准入负面清单，进一步压减清单事项，面向各类经营主体扩大开放。
（三）优化国家服务业扩大开放综合试点示范。支持北京示范区发挥服务业扩大开放引领作用，推动试点工作提速加力。进一步扩大试点范围，赋予试点新内容新任务，重点领域开放举措优先在试点示范地区试验。深入研究服务业扩大开放政策举措，密切关注试点推进情况，及时复制推广试点经验。支持国家服务业扩大开放综合试点示范地区开展标准化建设。
（四）推动生物医药领域有序开放。支持符合条件的外资企业参与生物制品分段生产试点，加快省级试点方案、质量监管方案审核，推动生物医药产业优化资源配置，及时协调解决试点过程中企业遇到的困难问题。研究完善医药领域开放政策，便利创新药加快上市，优化药品带量采购，进一步提高医疗器械产品采购可预期性。
（五）鼓励外资在华开展股权投资。抓好《外国投资者对上市公司战略投资管理办法》落实，制定发布实施战略投资的操作指引，加大对上市公司、境外基金和投资机构等的宣介力度，引导更多优质外资长期投资我国上市公司。
二、提高投资促进水平",,
